70.52,15.58,63.55,11.71,32.21,94.95,74.54,61.6,26.1,70.13,60.94,87.26,57.47,89.23,80.67,34.7,30.73,27.25,41.9,78.52
43.62,20.13,42.5,61.49,20.79,9.33,76.62,99.53,60.55,64.59,25.03,58.49,22.62,17.5,66.43,10.81,79.04,44.53,42.94,55.32
69.61,16.84,62.23,49.98,99.19,53.35,35.12,43.57,99.09,2.81,13.9,71.55,60.23,81.96,25.8,2.55,71.41,15.57,57.35,99.34
44.47,62.29,81.37,56.67,71.05,38.89,13.36,69.44,14.05,57.45,39.23,45.74,25.93,28.2,34.62,59.4,57.97,61.19,38.28,83.92
85.57,99.08,17.95,86.54,26.46,84.38,53.24,85.16,26.39,24.7,6.92,11.93,21.1,87.26,22.25,64.08,63.97,16.02,53.69,16.25
50.52,7.24,87.78,40.51,54.59,93.68,38.16,13.9,1.31,94.66,67.35,17.88,42.16,13.04,80.13,32.97,24.19,91.37,77.51,1.35
86.96,63.72,58.13,26.58,59.1,86.76,74.25,41.42,77.99,78.87,21.19,56.75,37.24,52.33,49.6,63.06,2.31,14.98,31.47,78.71
89.46,89.99,82.05,52.81,5.06,99.26,84.43,16.68,99.23,44.07,47.45,47.11,94.63,24.33,62.77,72.51,12.45,35.49,7.33,2.82
36.44,2.32,87.33,14.9,30.61,33.88,60.3,27.36,64.26,93.44,66.12,84.63,35.91,70.34,8.26,17.02,56.22,25.78,64.25,36.07
56.67,32.35,52.9,75.99,92.19,91.84,80.35,17.44,6.62,13.93,33.18,97.2,74.03,96.33,36.38,67.33,55.24,65.83,94.46,75.08
7.59,85.08,37.41,83.62,13.19,20.63,87.21,71.26,91.23,1.69,89.34,78.27,62.95,71.12,15.75,58.84,89.87,70.76,92.2,12.29
52.56,97.26,24.84,24.44,30.91,38.26,15.39,16.57,53.1,57.29,77.06,55.87,3.74,21.25,88.41,15.78,78.78,22.2,16.48,17.61
21.95,35.09,99.75,40.24,26.33,1.3,73.3,74.85,54.79,60.56,61.26,26.95,48.81,46.91,92.08,94.35,1.45,6.57,18.34,33.35
89.46,85.28,50.37,91.17,49.65,55.41,33.23,35.23,13.29,29.12,37.35,49.28,73.64,31.19,85.43,6.86,32.2,73.02,85.49,49.28
49.58,10.65,34.95,45.76,35.86,27.72,61.01,58.24,66.11,81.34,9.72,20.84,73.02,76.05,74.08,64.09,31.53,56.51,41.49,31.82
24.66,63.77,70.88,41.31,62.79,89.97,15.39,1.42,12.7,99.07,3.01,50.45,8.16,56.83,45.33,66.51,44.88,99.73,78.56,86.52
95.12,16.93,99.65,58.0,22.75,5.26,83.79,30.7,64.57,36.95,43.14,80.05,5.88,39.51,95.29,14.3,60.68,73.55,21.17,92.42
33.15,50.58,96.67,6.02,54.3,80.55,55.85,71.77,87.08,43.63,95.11,27.84,25.84,25.94,75.08,97.76,12.58,86.2,15.13,71.48
48.03,49.46,17.25,26.99,79.33,31.83,30.43,3.28,46.02,28.5,10.1,70.0,95.48,4.56,35.49,53.39,40.08,14.68,18.51,66.71
57.84,39.84,50.61,3.74,16.12,92.25,46.88,36.67,97.13,60.85,8.63,61.42,92.01,28.07,46.79,89.3,56.42,65.72,50.71,18.99
86.42,41.84,66.43,85.39,65.51,73.06,61.71,68.95,71.3,31.3,77.36,52.6,64.2,49.46,84.97,16.9,58.29,42.63,28.3,96.97
31.79,13.77,19.51,19.54,26.16,90.21,4.79,97.62,74.88,41.35,23.89,12.63,91.75,60.65,40.63,21.62,2.42,11.86,52.86,63.62
98.4,33.98,34.43,72.66,50.91,1.0,30.24,16.17,64.62,9.76,53.93,67.32,6.29,65.51,85.2,48.8,80.47,98.89,69.15,89.71
69.97,96.89,93.94,90.4,22.65,96.42,46.38,85.05,32.49,26.48,87.88,68.17,44.51,19.33,2.22,25.41,61.0,76.03,39.37,29.17
60.73,18.33,37.34,49.83,28.56,85.74,36.57,7.47,35.86,21.62,2.63,37.94,59.72,2.97,61.48,63.54,94.56,46.99,23.38,51.08
5.08,46.93,84.74,30.4,76.1,94.11,54.63,94.37,46.02,55.37,92.55,25.95,22.38,55.06,31.15,68.64,25.64,57.58,68.44,81.94
89.71,10.25,71.33,56.63,33.78,50.04,81.21,73.87,51.98,43.32,21.02,83.36,28.27,74.09,83.0,47.96,95.92,17.25,23.01,73.67
70.38,56.6,13.61,67.71,68.8,2.36,9.48,97.48,90.02,81.53,72.92,63.59,30.66,63.89,51.01,50.93,6.13,27.61,23.57,8.31
72.06,4.16,8.39,83.92,9.72,60.28,87.77,31.81,78.44,93.11,10.84,29.26,54.44,58.98,27.62,72.05,82.13,84.93,67.26,63.35
30.44,83.8,20.89,51.14,21.19,2.16,8.06,30.5,96.32,51.36,98.26,11.05,98.09,45.91,22.42,85.59,77.88,46.63,86.92,64.45
40.56,44.54,40.2,40.74,95.83,32.9,37.21,65.51,14.83,17.62,52.98,11.29,63.48,18.67,90.92,11.66,5.1,40.83,42.76,96.87
70.41,44.66,57.99,77.18,13.08,64.84,84.97,43.42,59.0,45.55,53.23,1.43,25.37,81.55,23.13,87.19,94.87,5.7,34.95,33.21
25.85,75.68,60.43,67.53,35.93,12.49,80.23,12.48,96.47,67.93,41.19,61.26,55.2,82.57,26.73,86.36,4.84,18.4,8.6,72.17
48.53,24.19,30.98,27.81,55.55,21.62,69.88,65.72,43.68,22.37,23.42,89.54,37.04,72.42,90.04,81.64,57.04,69.46,11.98,75.32
81.92,8.16,59.84,24.7,45.58,74.3,13.54,42.23,39.93,71.38,80.73,94.11,98.61,24.78,88.1,14.31,65.15,6.78,34.86,30.04
77.32,36.0,33.49,46.42,69.69,25.11,66.79,85.0,12.57,72.3,87.48,2.52,32.87,29.02,70.99,3.43,88.38,2.32,45.25,81.88
51.04,26.86,28.38,5.05,51.47,55.29,53.09,71.47,20.96,12.99,83.73,2.47,91.11,63.57,96.24,87.94,6.25,51.09,32.43,18.07
81.93,90.89,47.21,29.47,70.46,55.1,68.13,39.69,28.14,73.01,13.06,50.44,37.21,65.27,82.01,37.07,74.04,15.63,43.59,26.04
69.49,18.93,38.31,94.5,55.9,24.4,88.82,94.74,62.09,41.95,36.45,89.79,85.89,53.58,31.51,2.02,51.05,35.85,43.28,97.95
84.34,99.81,28.16,17.65,59.65,93.03,16.62,11.54,98.61,4.11,9.03,22.17,80.02,53.12,81.81,46.7,70.73,52.45,69.1,84.25
52.77,75.5,95.12,3.96,3.84,95.66,4.35,23.58,82.61,31.92,6.38,91.47,1.54,22.97,10.99,85.64,9.43,37.71,48.58,94.17
43.87,53.75,57.75,14.26,56.6,97.75,56.97,45.64,24.64,96.18,19.99,61.42,30.3,95.43,63.98,60.75,57.79,95.49,14.7,84.17
50.54,31.83,33.64,53.93,63.94,49.79,5.21,68.55,76.11,46.88,11.68,52.49,10.27,36.5,91.51,94.48,54.45,10.02,91.44,59.3
90.5,3.31,8.49,96.77,33.91,34.2,13.95,58.84,71.7,13.74,61.71,9.85,22.52,53.09,87.81,21.53,19.14,3.84,87.35,92.56
93.83,66.36,1.69,60.25,5.3,41.07,79.38,13.28,49.75,54.86,86.52,52.8,70.32,91.45,86.74,1.13,22.06,59.86,83.64,58.15
93.12,64.1,42.44,32.22,73.5,74.78,13.89,56.85,93.16,81.22,48.38,93.19,72.81,81.27,45.61,37.08,56.93,78.43,84.42,34.09
7.09,13.49,60.58,33.28,77.27,17.63,22.82,82.64,27.26,88.47,79.51,14.52,46.0,28.88,50.86,70.39,39.05,73.55,81.16,93.77
91.75,31.09,48.65,82.04,23.09,32.54,46.16,82.45,21.52,93.59,87.32,92.76,33.81,11.29,19.75,6.56,69.29,69.73,40.23,30.56
26.61,12.22,58.78,33.07,60.98,75.81,38.94,36.65,83.72,41.46,27.52,19.45,84.82,39.51,65.49,21.94,66.59,69.28,74.3,91.99
25.77,49.33,17.72,81.73,51.66,74.14,23.41,43.89,73.54,56.65,96.25,90.12,96.52,22.5,7.61,23.84,90.41,12.08,48.38,64.54
35.6,40.84,87.02,81.54,14.62,24.39,12.89,80.17,67.9,73.78,75.58,6.72,47.33,50.64,24.89,89.08,87.75,25.71,67.27,99.06
33.18,95.93,18.76,42.77,75.57,21.07,61.27,66.6,91.36,42.77,35.87,38.42,80.81,28.45,79.17,34.3,19.25,17.11,8.03,48.51
35.32,51.38,10.98,76.09,30.61,21.88,99.19,59.06,3.08,65.48,61.69,58.34,45.15,8.84,87.38,27.76,68.74,91.05,22.8,14.62
52.64,85.66,16.9,29.76,84.69,7.33,1.36,61.01,54.54,33.2,68.64,40.18,77.31,16.45,15.31,29.82,27.49,3.81,60.91,29.64
8.4,23.14,74.27,47.51,71.69,93.59,72.57,29.21,7.84,32.73,75.94,23.31,88.96,53.13,5.56,28.02,98.1,7.31,9.84,10.31
79.08,53.73,89.84,50.97,37.72,27.81,16.39,10.6,85.84,61.71,99.21,70.85,27.35,5.15,34.37,23.13,4.93,99.49,15.8,88.64
85.74,27.29,52.08,49.31,93.09,9.82,90.44,50.9,98.26,2.05,80.95,41.47,30.69,51.38,70.52,47.1,32.26,22.85,46.65,10.37
14.69,2.31,89.11,93.82,58.68,43.04,58.51,3.39,56.03,3.39,68.81,82.29,57.81,41.17,42.72,13.21,66.72,90.52,4.32,26.34
44.05,36.72,84.43,54.67,85.74,67.21,6.69,26.68,36.36,6.03,40.86,12.97,10.93,14.13,63.95,24.75,35.24,79.89,23.35,87.24
44.38,24.13,28.16,35.89,28.25,89.17,85.36,22.03,56.12,38.85,69.46,46.7,51.47,85.85,88.83,56.44,7.99,93.34,79.42,93.13
50.92,18.43,88.62,28.67,81.73,59.9,49.15,42.57,19.4,72.43,21.07,15.48,74.96,55.21,19.15,94.73,71.88,36.16,75.73,50.23
46.55,19.09,9.67,37.88,52.89,2.56,19.7,32.27,39.06,68.46,49.94,81.59,86.08,75.14,73.25,97.02,46.61,70.13,30.99,36.37
82.84,30.58,10.49,10.8,69.56,98.98,20.39,53.54,17.53,44.35,18.54,84.12,61.14,81.54,84.48,65.5,16.08,4.18,96.83,25.98
23.21,91.55,9.11,49.41,88.13,1.16,12.96,33.81,30.95,45.27,94.79,36.55,90.93,72.35,56.24,74.67,3.93,98.43,64.34,26.92
70.99,40.02,94.21,13.22,45.89,58.41,89.84,68.04,96.18,6.08,52.86,7.14,54.1,23.1,97.71,49.32,36.02,67.27,59.53,1.8
61.65,32.08,50.13,14.58,43.56,31.32,66.67,66.28,10.88,72.8,33.64,22.16,96.94,22.93,22.36,18.5,61.82,68.69,2.67,42.31
15.61,61.29,81.94,34.17,89.0,64.55,61.62,1.02,7.47,97.52,69.34,84.35,41.03,70.73,62.81,49.29,83.04,12.38,15.12,61.49
53.67,41.01,62.58,49.11,94.86,58.15,54.51,42.66,71.56,20.96,10.01,6.3,67.24,35.69,31.02,50.66,77.01,56.73,10.66,94.67
31.6,85.54,98.49,1.91,51.1,87.16,8.75,56.55,60.26,35.36,20.56,73.2,81.9,71.31,92.23,41.21,79.52,13.49,30.99,16.07
15.67,16.28,21.76,36.54,74.6,45.03,52.75,61.01,37.74,9.65,77.44,56.57,92.36,77.79,83.12,12.07,44.7,54.97,60.4,97.45
80.59,23.96,8.5,26.76,74.82,58.31,87.31,46.69,38.6,10.46,49.27,29.5,66.04,31.56,24.01,18.94,85.08,5.76,69.4,93.15
86.53,73.72,22.15,82.58,25.03,18.39,54.97,28.35,10.9,64.02,52.85,36.18,79.88,77.71,18.06,80.71,71.81,10.0,69.57,71.32
53.81,24.33,46.84,80.28,51.55,22.59,74.36,89.53,4.23,71.2,30.46,23.63,89.79,13.93,65.47,84.2,71.59,3.97,44.25,85.69
53.65,68.51,61.44,47.38,61.71,67.05,25.81,10.64,36.15,59.34,50.54,52.59,2.25,84.96,97.06,87.78,42.01,67.24,8.41,83.16
87.38,9.76,60.1,45.88,13.93,66.62,93.7,84.75,63.68,1.78,60.72,86.89,34.87,75.96,72.93,94.25,24.51,2.06,30.76,82.95
24.18,49.71,62.95,8.01,48.79,84.15,16.34,74.48,99.62,11.28,53.63,78.54,33.0,53.7,80.79,49.94,42.99,11.55,41.97,51.05
41.91,65.36,50.65,23.55,57.73,80.55,58.56,35.19,62.4,23.14,71.46,49.69,89.6,1.14,27.31,66.92,54.97,24.64,12.62,53.87
92.2,20.61,98.41,42.67,84.9,49.52,87.27,38.02,55.72,43.31,96.63,69.22,27.6,40.93,89.59,27.31,72.19,56.61,81.07,93.89
85.08,11.72,60.88,1.76,41.11,81.92,2.68,19.03,62.01,49.64,77.41,61.06,10.18,21.79,24.89,83.36,20.46,70.11,16.66,79.19
54.82,13.55,16.19,92.7,98.71,96.48,37.36,39.59,66.68,40.49,96.4,25.06,18.2,88.13,3.23,95.38,45.08,37.3,56.88,4.05
80.62,2.81,42.89,69.11,5.07,33.78,99.54,38.44,53.39,26.56,66.53,66.7,55.49,52.98,20.44,60.5,50.79,20.6,11.85,53.33
2.95,91.71,57.08,72.39,80.76,78.92,54.57,26.01,94.12,4.13,72.4,3.83,80.76,44.9,91.33,5.4,83.72,90.78,7.65,57.76
88.69,91.17,50.43,60.48,92.29,11.47,49.76,78.65,51.28,30.91,72.03,28.24,93.49,67.01,38.95,16.43,92.33,78.84,33.45,7.79
50.72,31.69,79.94,12.85,23.61,24.69,26.94,20.81,68.53,84.54,80.98,10.13,57.38,61.35,75.64,67.82,27.93,80.24,76.59,88.35
56.6,27.16,79.57,46.65,12.55,77.84,87.95,55.5,88.69,61.44,14.19,25.17,40.42,48.05,21.75,28.55,90.96,81.18,9.04,38.88
29.31,28.85,50.86,12.43,35.25,64.32,25.86,95.31,52.43,60.33,77.16,39.34,30.34,95.52,39.24,59.12,8.4,36.1,42.04,82.75
14.14,96.93,32.22,88.28,9.21,2.38,30.86,61.51,64.86,19.67,45.19,94.26,6.68,98.8,36.87,9.84,35.7,12.06,55.87,95.21
23.31,49.83,99.16,5.35,57.44,28.28,36.68,45.24,84.77,19.64,20.92,29.17,69.46,15.0,93.36,45.17,54.7,51.77,14.46,29.69
90.4,80.62,14.78,91.77,12.52,84.16,96.06,11.52,57.13,97.22,55.3,64.68,67.4,12.04,94.5,24.58,8.08,35.39,91.87,84.84
40.4,6.47,33.7,97.12,51.2,92.13,36.59,75.87,3.3,72.97,54.38,91.22,1.24,34.33,15.44,69.34,88.85,98.86,52.96,82.2
49.23,84.35,68.34,31.29,79.02,78.26,2.89,54.09,12.29,19.87,73.09,49.78,86.54,24.69,22.46,96.69,21.92,86.75,57.72,67.46
43.78,32.82,22.6,21.15,18.7,8.16,92.34,40.17,23.02,48.95,46.5,23.12,23.3,53.27,21.84,4.99,43.56,86.25,96.68,57.77
79.74,68.32,76.36,2.93,74.49,29.19,35.41,52.01,66.79,66.66,64.11,30.73,39.7,69.31,70.42,34.14,13.11,10.04,12.71,59.25
52.22,68.32,40.6,6.46,79.57,33.56,49.29,54.47,62.71,44.4,21.14,91.05,39.56,82.24,56.03,42.95,80.79,5.78,3.5,47.03
89.71,22.76,64.38,23.51,31.04,5.38,41.68,4.44,82.37,40.96,99.96,62.67,94.01,67.17,9.35,65.16,13.18,20.96,25.25,95.77
72.65,8.76,60.37,45.41,56.85,84.67,65.44,29.51,18.43,54.6,99.53,42.53,12.37,91.46,92.96,26.7,12.73,4.51,40.38,87.53
60.63,5.43,60.77,1.31,17.77,19.83,54.93,89.69,9.44,73.52,24.86,39.11,90.59,83.95,2.67,24.86,9.75,25.32,54.03,38.67
75.78,41.36,35.71,92.23,14.28,77.73,58.39,55.23,95.75,14.08,47.26,38.22,49.43,87.26,96.95,57.0,65.96,78.58,59.28,60.88
17.4,51.84,89.98,15.52,64.9,82.16,72.08,39.71,62.2,99.3,94.73,4.32,93.58,40.68,41.25,89.12,49.11,71.11,16.1,44.71
68.6,16.0,76.61,41.08,92.59,91.78,40.34,1.58,40.95,86.06,42.8,60.36,55.91,87.74,61.64,43.54,67.89,93.41,94.56,93.16
76.96,80.7,32.4,97.74,70.44,95.24,9.12,32.11,31.99,16.85,75.33,65.72,12.85,76.4,42.05,21.86,45.0,64.02,44.93,56.8
24.72,85.37,28.98,2.89,41.86,11.68,47.2,77.56,24.87,3.17,58.45,11.56,50.65,47.35,57.41,31.52,10.94,79.36,98.69,35.91
90.48,51.05,8.83,93.25,37.32,99.04,87.47,55.33,71.96,18.45,36.45,13.57,30.21,24.54,13.23,3.48,38.8,67.97,37.77,21.33
86.3,84.13,71.75,21.69,40.55,39.9,83.23,10.01,91.76,87.37,58.72,67.13,94.06,29.17,32.51,50.08,54.78,72.08,73.9,12.58
84.31,82.29,63.67,39.14,65.66,8.97,87.22,51.16,11.12,44.06,11.18,11.01,86.57,94.16,29.3,69.64,48.2,52.63,31.47,55.42
72.24,44.93,63.41,87.07,30.77,20.62,94.58,24.21,30.29,81.3,26.01,69.21,91.72,4.32,33.96,78.87,53.2,99.7,4.21,96.04
47.77,29.01,97.0,20.86,48.03,12.29,2.57,77.74,60.37,98.01,91.87,98.23,31.99,9.51,81.45,83.33,80.9,19.59,99.79,74.9
18.84,70.14,22.5,83.25,6.96,76.26,21.94,4.77,3.86,92.32,29.36,97.86,6.1,28.86,60.93,51.52,45.7,62.53,22.12,93.55
50.79,14.73,17.82,49.45,16.81,14.46,27.92,51.37,52.71,5.61,43.41,84.55,37.01,51.49,53.18,12.06,89.52,14.73,95.31,49.97
60.75,96.3,43.03,30.88,87.97,22.02,25.31,19.73,4.11,86.15,66.57,51.36,94.69,84.75,60.23,20.48,19.04,71.35,28.47,9.81
19.44,45.81,37.42,92.82,31.28,53.94,8.28,23.09,43.89,50.35,15.43,17.6,36.08,18.43,23.25,10.51,43.98,67.3,73.98,38.78
7.3,72.79,33.88,64.1,50.3,3.62,78.69,80.8,17.32,67.71,10.25,47.44,30.1,14.69,62.56,83.48,75.99,94.85,51.51,28.07
63.13,36.83,6.44,46.25,7.87,10.13,15.44,75.19,18.42,64.34,5.1,47.08,5.18,36.86,71.7,31.2,51.25,19.78,2.53,90.62
41.79,7.67,22.45,90.78,39.42,45.93,95.69,70.12,18.86,57.14,33.66,43.27,7.33,39.41,34.27,57.04,61.89,18.43,74.76,21.45
76.77,43.91,54.94,93.85,59.98,35.54,61.5,28.79,87.33,59.24,83.18,95.1,36.54,48.2,78.72,1.42,50.3,29.47,55.12,25.58
49.63,60.81,77.69,20.5,91.37,83.56,67.72,48.85,86.19,23.06,56.78,52.59,31.9,61.83,49.03,20.58,1.24,34.11,77.27,25.3
60.21,48.82,47.06,87.15,54.51,93.14,31.94,22.8,2.07,73.27,82.63,35.56,13.89,26.18,36.95,18.09,26.78,11.65,1.03,14.21
36.9,93.86,59.02,11.48,58.21,54.47,51.58,59.18,73.38,80.26,40.19,67.03,40.17,28.16,31.91,75.96,26.71,32.87,91.07,24.96
78.17,89.05,49.69,79.85,85.26,23.54,58.64,77.08,17.81,45.62,27.5,53.75,75.7,65.08,69.89,8.1,44.9,36.24,72.28,93.27
3.02,8.09,16.71,97.61,39.44,23.19,52.66,92.89,4.28,55.68,35.03,46.35,65.67,43.94,69.51,95.12,54.71,10.57,97.86,55.4
43.69,40.71,11.57,18.32,90.94,73.61,12.39,34.82,50.68,74.32,13.4,65.1,50.8,70.81,85.8,56.02,74.24,21.59,70.82,70.44
82.98,98.18,36.4,35.94,29.71,88.01,53.86,21.46,13.29,59.06,35.58,89.3,15.18,86.31,97.02,44.64,15.35,14.21,45.38,62.97
24.1,91.36,35.58,79.1,23.42,67.04,79.49,5.89,40.67,7.41,63.25,22.26,29.54,22.23,23.29,92.19,86.12,42.33,92.79,67.02
62.78,5.57,54.55,33.5,19.74,90.11,65.39,11.73,10.82,52.64,12.06,75.83,14.75,96.38,81.43,65.17,6.04,32.76,55.52,38.4
26.96,98.7,61.37,86.4,65.34,57.51,54.51,56.42,86.2,50.81,35.73,41.85,95.04,47.07,21.85,26.18,45.04,57.05,44.41,32.85
62.92,67.51,3.02,67.49,21.11,92.18,70.79,31.06,92.74,26.22,34.98,26.17,66.41,73.28,66.76,20.6,5.88,94.88,42.55,41.81
80.57,27.73,58.1,65.24,29.85,8.9,66.85,84.48,29.33,38.84,45.43,92.35,20.23,38.28,81.48,56.28,69.51,37.72,36.47,8.39
23.07,13.81,22.28,95.73,11.88,6.52,12.73,61.63,60.12,26.52,7.08,42.42,16.25,50.32,94.1,83.6,99.55,31.98,3.5,38.69
61.26,61.42,34.11,57.46,64.88,15.3,14.38,13.16,64.3,80.89,50.84,7.64,61.47,92.9,31.27,34.41,7.04,64.25,58.85,12.87
35.77,30.92,32.23,28.46,87.52,33.07,10.84,91.13,2.61,49.91,78.58,33.5,11.62,32.61,48.92,52.27,37.44,43.98,15.86,84.59
52.87,23.88,74.36,86.18,83.48,4.64,31.56,25.86,97.33,69.02,51.1,75.82,59.55,4.23,68.25,66.1,58.5,97.84,54.18,73.8
25.21,36.87,54.08,16.35,41.83,81.08,97.72,77.44,16.97,71.53,95.36,66.55,35.75,45.98,70.23,20.86,76.22,51.68,42.4,62.75
25.47,40.02,11.2,35.66,45.19,44.43,15.06,92.88,89.02,86.8,16.95,26.56,64.6,74.69,66.72,14.77,45.09,8.0,32.22,56.68
50.89,89.28,70.41,64.95,54.46,43.23,48.9,70.71,47.03,26.56,53.32,36.34,13.72,26.06,16.38,66.95,91.04,50.72,80.15,94.26
21.86,69.43,30.03,57.92,37.37,15.68,37.76,39.76,88.7,38.81,42.62,39.98,92.08,19.98,19.46,46.99,63.12,17.56,64.28,40.74
76.89,67.1,82.76,64.9,51.89,27.93,40.89,87.31,59.29,89.03,1.65,24.12,39.09,14.4,44.51,75.06,8.91,83.3,7.94,65.76
51.72,65.83,79.26,45.71,15.33,51.45,85.85,90.03,26.7,59.23,83.63,23.68,93.49,37.94,59.8,45.94,87.53,88.52,6.67,38.21
64.38,96.22,50.49,46.62,55.94,61.77,99.6,31.15,71.85,1.94,8.97,75.89,60.09,11.83,59.29,80.82,47.72,75.56,19.02,15.24
83.02,13.03,91.47,50.58,73.67,92.09,39.8,64.89,35.14,80.1,9.99,3.99,35.07,49.09,92.34,22.23,57.83,98.34,76.27,36.07
20.57,53.88,68.08,79.43,28.88,42.23,4.67,78.23,35.62,59.57,90.86,16.11,38.65,62.86,42.11,74.02,72.96,10.6,29.94,87.9
96.19,70.72,78.54,87.13,92.85,21.02,99.81,79.72,4.66,34.31,27.96,65.94,80.8,40.89,56.07,46.63,4.95,53.32,30.35,95.87
85.64,82.34,3.02,70.37,12.89,89.29,69.27,50.56,10.53,16.39,7.97,40.48,93.76,59.35,9.21,25.49,7.59,83.64,50.07,48.86
82.29,28.62,53.1,11.24,21.85,98.14,3.74,95.26,11.12,14.61,2.43,33.17,18.5,95.31,69.87,97.44,28.34,4.03,60.07,73.15
71.02,90.65,12.75,84.18,9.28,70.21,40.18,12.71,8.11,54.5,67.78,43.8,63.65,80.54,30.59,89.73,80.64,49.25,4.64,93.72
18.9,67.12,13.48,63.48,94.61,97.1,41.76,34.49,85.27,76.66,98.96,68.25,35.49,28.18,95.14,38.28,32.67,67.21,84.53,67.2
93.73,25.1,94.85,52.75,7.48,15.39,51.01,76.25,86.38,58.64,95.09,59.85,12.22,61.86,42.26,13.47,42.69,74.51,41.41,96.69
19.89,52.36,75.02,15.15,10.81,24.57,95.0,24.83,43.54,34.3,18.1,80.3,81.78,61.55,91.08,93.19,85.05,80.86,3.24,42.1
71.63,56.09,12.54,51.27,32.73,84.6,85.03,5.14,93.68,74.24,16.56,70.28,98.07,71.21,81.97,82.08,8.65,99.27,93.76,97.5
53.24,62.91,2.23,35.66,63.12,43.98,31.81,48.18,7.96,20.07,4.09,64.16,15.04,52.17,52.38,40.76,31.4,81.67,85.39,53.71
11.72,9.81,67.51,47.29,21.28,84.64,45.42,50.92,78.08,70.87,59.72,11.63,70.87,96.33,91.89,44.44,66.82,49.03,30.07,16.83
59.46,9.83,25.19,47.41,73.01,80.43,20.06,86.2,17.21,2.02,9.5,10.47,56.2,52.88,90.55,13.68,96.34,73.37,62.07,48.1
13.92,92.24,77.15,16.81,7.1,32.63,70.62,10.68,12.18,56.02,5.72,76.65,43.84,87.03,94.03,3.77,32.61,13.15,34.16,42.06
11.25,31.24,35.25,63.91,82.64,1.62,80.18,41.88,53.82,99.68,40.89,80.85,80.12,17.28,4.99,74.7,42.84,65.29,12.82,5.36
40.2,46.06,74.77,42.88,33.64,94.38,71.09,77.68,58.47,63.06,18.15,21.06,36.39,55.94,80.76,7.8,95.81,75.98,43.77,23.93
28.07,3.04,19.51,35.86,88.97,80.07,4.71,23.13,62.9,40.5,44.73,15.52,86.43,97.29,48.73,64.03,1.85,48.25,80.11,55.1
52.22,2.58,38.34,7.58,97.82,7.27,81.63,29.89,31.6,69.71,60.42,17.2,86.06,9.85,9.94,39.72,21.25,22.2,95.89,66.5
13.57,4.8,53.78,16.12,87.59,40.48,24.51,49.97,51.58,79.08,92.21,26.47,94.39,95.39,94.86,53.83,92.17,54.61,66.83,62.11
21.65,92.29,59.48,79.47,78.43,78.57,4.08,68.0,82.51,6.36,83.23,71.3,1.18,52.45,71.23,72.87,59.69,31.89,47.1,69.4
47.74,1.32,29.91,32.69,66.84,47.77,77.97,64.91,63.66,18.93,73.13,67.8,17.01,46.67,7.09,97.0,66.59,44.5,60.58,32.98
90.7,17.01,85.41,54.58,59.86,40.65,99.39,88.02,65.49,41.57,93.79,36.35,29.63,38.09,84.45,67.34,35.77,8.39,46.43,87.86
25.77,19.98,78.71,45.93,34.1,79.35,93.38,23.12,26.39,59.66,68.85,75.16,92.11,27.13,51.02,38.59,76.22,81.15,17.76,98.83
69.6,26.34,25.43,89.47,97.36,35.22,73.13,83.15,38.2,56.45,3.79,72.46,15.65,50.44,59.52,58.96,45.43,20.54,74.58,97.52
93.84,90.3,60.18,2.62,69.1,8.33,24.86,3.6,89.77,81.35,31.65,17.62,22.45,12.51,47.14,53.57,28.98,95.15,8.51,33.42
31.78,69.01,75.35,18.83,87.62,49.23,46.82,61.51,4.45,57.75,81.2,67.99,53.25,61.85,28.27,43.27,63.14,14.9,85.22,60.37
63.31,6.12,24.2,56.99,56.04,85.27,97.28,36.49,87.39,33.01,30.58,29.59,63.11,68.39,58.38,97.66,13.28,60.52,62.92,86.16
50.94,40.51,53.86,66.12,6.28,51.03,65.22,26.31,17.31,60.74,37.13,31.24,24.27,8.64,5.35,30.9,5.46,85.54,53.25,75.05
59.54,97.28,9.03,87.34,21.51,86.49,78.06,50.32,37.71,19.52,58.45,86.74,53.36,13.34,34.72,59.28,88.38,20.21,83.78,53.4
62.07,87.17,49.3,63.45,89.78,45.71,20.69,77.81,36.28,12.74,94.85,3.98,11.89,81.67,65.58,57.59,80.73,61.65,82.43,46.05
93.12,99.28,70.1,39.92,19.71,73.67,89.08,30.33,59.93,84.71,92.33,35.48,90.69,67.95,23.63,5.54,45.79,94.48,21.81,42.13
30.47,18.04,25.8,46.41,52.78,89.82,43.65,45.66,51.97,55.41,86.49,30.86,70.64,12.73,97.39,83.68,58.75,31.78,8.67,26.81
50.16,25.72,95.42,6.87,82.6,70.71,67.19,46.76,25.06,88.78,79.64,26.78,63.09,47.58,75.54,6.67,52.67,10.09,99.88,68.13
15.98,46.45,14.3,61.4,90.49,90.41,50.07,27.24,78.31,6.91,28.53,91.16,87.62,16.36,74.29,98.0,61.09,61.46,8.88,15.61
91.64,86.13,28.22,40.89,51.38,5.53,61.49,25.73,74.0,16.3,8.15,41.82,88.05,11.44,14.67,13.62,52.28,88.19,2.32,42.41
75.51,68.54,59.22,60.15,22.75,73.42,75.4,61.37,24.45,27.15,41.41,63.89,45.3,73.59,56.17,89.4,75.76,24.59,91.02,39.7
16.11,99.66,73.64,34.35,7.19,16.79,63.11,67.06,25.03,81.2,34.75,79.87,98.63,52.4,13.15,42.66,53.23,24.32,93.28,63.02
